Tokens,Labels
"['The', 'snow', '-', 'covered', 'slopes', 'of', 'Shishapangma', 'are', 'often', 'bathed', 'in', 'golden', 'light', 'at', 'sunset', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Elbrus', ',', 'the', 'highest', 'peak', 'in', 'Europe', ',', 'offers', 'a', 'relatively', 'accessible', 'climb', 'for', 'those', 'in', 'good', 'physical', 'condition', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Denali', 'dominates', 'the', 'Alaskan', 'wilderness', ',', 'a', 'testament', 'to', 'the', 'raw', 'power', 'of', 'nature', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'ice', 'cap', 'on', 'Kilimanjaro', 'has', 'been', 'shrinking', 'steadily', 'due', 'to', 'global', 'warming', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Aconcagua', 'is', 'often', 'climbed', 'as', 'a', 'preparation', 'for', 'Everest', 'due', 'to', 'its', 'height', 'and', 'technical', 'challenges', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Vinson', 'stands', 'in', 'the', 'remote', 'wilderness', 'of', 'Antarctica', ',', 'largely', 'untouched', 'by', 'human', 'activity', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'thick', 'forests', 'around', 'Mount', 'Wilhelm', 'teem', 'with', 'wildlife', '.']","['O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O']"
"['Hikers', 'of', 'Kosciuszko', 'enjoy', 'its', 'relatively', 'mild', 'slopes', 'compared', 'to', 'other', 'world', '-', 'famous', 'peaks', '.']","['O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Mount', 'Rainier', 'is', 'home', 'to', 'some', 'of', 'the', 'largest', 'glaciers', 'in', 'the', 'contiguous', 'United', 'States', '.']","['O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'remote', 'location', 'of', 'Saint', 'Elias', 'makes', 'it', 'difficult', 'to', 'access', 'for', 'climbers', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Mount', 'Fuji', 'is', 'a', 'cultural', 'icon', 'in', 'Japan', ',', 'symbolizing', 'serenity', 'and', 'beauty', '.']","['O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'towering', 'height', 'of', 'Blanc', 'attracts', 'both', 'mountaineers', 'and', 'tourists', 'alike', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Fitz', 'Roy', 'is', 'notorious', 'for', 'its', 'unpredictable', 'weather', 'and', 'harsh', 'conditions', '.']","['B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Logan', ',', 'the', 'second', '-', 'highest', 'peak', 'in', 'North', 'America', ',', 'is', 'often', 'overshadowed', 'by', 'Denali', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O']"
"['Whitney', 'is', 'a', 'popular', 'destination', 'for', 'hikers', 'due', 'to', 'its', 'accessibility', 'and', 'breathtaking', 'views', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Roraima', 'is', 'an', 'ancient', 'tabletop', 'mountain', ',', 'with', 'flora', 'and', 'fauna', 'found', 'nowhere', 'else', 'on', 'Earth', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'steep', ',', 'pyramidal', 'shape', 'of', 'Matterhorn', 'makes', 'it', 'one', 'of', 'the', 'most', 'photographed', 'mountains', 'in', 'the', 'world', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Pikes', 'Peak', 'is', 'often', 'visited', 'by', 'tourists', 'driving', 'the', 'scenic', 'highway', 'that', 'winds', 'its', 'way', 'up', 'the', 'mountain', '.']","['B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'mysterious', 'beauty', 'of', 'Kinabalu', 'has', 'inspired', 'countless', 'myths', 'and', 'legends', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Ararat', 'is', 'famously', 'known', 'as', 'the', 'resting', 'place', 'of', 'Noah', ""'"", 's', 'Ark', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'lava', 'flows', 'of', 'Etna', 'have', 'shaped', 'the', 'surrounding', 'Sicilian', 'landscape', 'over', 'millennia', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Climbers', 'reach', 'the', 'summit', 'of', 'Toubkal', 'and', 'are', 'rewarded', 'with', 'breathtaking', 'views', 'of', 'the', 'Moroccan', 'desert', '.']","['O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['In', 'ancient', 'times', ',', 'Olympus', 'was', 'believed', 'to', 'be', 'the', 'home', 'of', 'the', 'gods', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['McKinley', ',', 'now', 'called', 'Denali', ',', 'is', 'the', 'crown', 'jewel', 'of', 'Alaskan', 'peaks', '.']","['B-LOC', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Erebus', 'is', 'one', 'of', 'the', 'few', 'active', 'volcanoes', 'in', 'Antarctica', ',', 'with', 'its', 'continuous', 'eruptions', 'shaping', 'the', 'ice', 'around', 'it', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Shasta', 'is', 'often', 'sought', 'out', 'by', 'spiritual', 'seekers', 'who', 'believe', 'it', 'holds', 'mystical', 'powers', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'volcanic', 'slopes', 'of', 'Mount', 'Hood', 'are', 'a', 'popular', 'destination', 'for', 'skiing', 'and', 'snowboarding', '.']","['O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['After', 'its', 'massive', 'eruption', 'in', '1980', ',', 'St', '.', 'Helens', 'forever', 'changed', 'the', 'landscape', 'around', 'it', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'flat', 'summit', 'of', 'Table', 'Mountain', 'provides', 'a', 'breathtaking', 'view', 'over', 'Cape', 'Town', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Mount', 'Adams', 'is', 'known', 'for', 'its', 'challenging', 'but', 'rewarding', 'hiking', 'trails', '.']","['O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'glaciers', 'on', 'Baker', 'are', 'retreating', ',', 'providing', 'a', 'stark', 'reminder', 'of', 'climate', 'change', '.']","['O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Mauna', 'Kea', 'houses', 'some', 'of', 'the', 'world', ""'"", 's', 'most', 'advanced', 'astronomical', 'observatories', '.']","['B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Mauna', 'Loa', 'is', 'considered', 'the', 'largest', 'volcano', 'on', 'Earth', 'in', 'terms', 'of', 'volume', '.']","['B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Ngauruhoe', 'gained', 'fame', 'as', 'a', 'filming', 'location', 'for', 'Mount', 'Doom', 'in', 'the', '""', 'Lord', 'of', 'the', 'Rings', '""', 'movies', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Climbers', 'of', 'Tasman', 'often', 'follow', 'the', 'same', 'routes', 'as', 'those', 'heading', 'to', 'Aoraki', '.']","['O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O']"
"['Mount', 'Ruapehu', 'is', 'an', 'active', 'volcano', 'and', 'the', 'highest', 'peak', 'in', 'New', 'Zealand', ""'"", 's', 'North', 'Island', '.']","['O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Aoraki', ',', 'also', 'known', 'as', 'Mount', 'Cook', ',', 'is', 'revered', 'in', 'Maori', 'culture', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'gentle', 'slopes', 'of', 'Kosciuszko', 'make', 'it', 'a', 'favorite', 'for', 'beginner', 'climbers', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Whitney', ""'"", 's', 'rugged', 'terrain', 'challenges', 'hikers', ',', 'but', 'the', 'views', 'from', 'the', 'top', 'are', 'unparalleled', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Mount', 'Wilson', 'is', 'a', 'prominent', 'peak', 'in', 'the', 'Blue', 'Mountains', 'of', 'Australia', '.']","['O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Taranaki', ""'"", 's', 'near', '-', 'perfect', 'cone', 'shape', 'is', 'a', 'striking', 'feature', 'on', 'the', 'New', 'Zealand', 'landscape', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Ngauruhoe', 'is', 'a', 'stratovolcano', 'known', 'for', 'its', 'steep', ',', 'symmetrical', 'cone', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Hagen', 'is', 'part', 'of', 'the', 'Bismarck', 'Range', 'and', 'is', 'the', 'fourth', '-', 'highest', 'peak', 'in', 'Papua', 'New', 'Guinea', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Mount', 'Wilhelm', 'is', 'considered', 'one', 'of', 'the', 'most', 'important', 'peaks', 'in', 'the', 'Pacific', 'region', '.']","['O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Batur', 'is', 'a', 'popular', 'hiking', 'destination', 'in', 'Bali', ',', 'offering', 'stunning', 'sunrise', 'views', 'from', 'its', 'summit', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'frequent', 'eruptions', 'of', 'Sinabung', 'have', 'devastated', 'nearby', 'villages', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O']"
"['The', 'eruption', 'of', 'Tambora', 'in', '1815', 'was', 'one', 'of', 'the', 'most', 'powerful', 'in', 'recorded', 'history', '.']","['O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Mount', 'Merapi', 'is', 'Indonesia', ""'"", 's', 'most', 'active', 'volcano', ',', 'with', 'regular', 'eruptions', 'shaping', 'the', 'landscape', '.']","['O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Semeru', 'stands', 'as', 'the', 'highest', 'peak', 'in', 'Java', ',', 'Indonesia', ',', 'and', 'remains', 'an', 'active', 'volcano', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Many', 'locals', 'regard', 'Agung', 'as', 'the', 'spiritual', 'heart', 'of', 'Bali', '.']","['O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Rinjani', 'is', 'known', 'for', 'its', 'crater', 'lake', ',', 'Segara', 'Anak', ',', 'which', 'is', 'a', 'popular', 'destination', 'for', 'trekkers', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Kerinci', ""'"", 's', 'steep', 'slopes', 'are', 'covered', 'in', 'dense', 'jungle', ',', 'making', 'it', 'a', 'difficult', 'ascent', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'surreal', 'landscape', 'around', 'Bromo', 'attracts', 'tourists', 'and', 'photographers', 'from', 'around', 'the', 'world', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Mount', 'Fansipan', 'is', 'the', 'highest', 'peak', 'in', 'Indochina', 'and', 'a', 'popular', 'trek', 'for', 'tourists', 'visiting', 'Vietnam', '.']","['O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Elgon', 'is', 'a', 'volcanic', 'mountain', 'with', 'rich', 'biodiversity', 'straddling', 'the', 'Uganda', '-', 'Kenya', 'border', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O']"
"['The', 'slopes', 'of', 'Mount', 'Kenya', 'are', 'home', 'to', 'elephants', ',', 'buffalos', ',', 'and', 'other', 'wildlife', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Mount', 'Stanley', 'is', 'part', 'of', 'the', 'Rwenzori', 'Range', ',', 'known', 'for', 'its', 'glaciers', 'despite', 'being', 'near', 'the', 'equator', '.']","['O', 'B-LOC', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'summit', 'of', 'Speke', 'offers', 'dramatic', 'views', 'of', 'the', 'surrounding', 'Rwenzori', 'Mountains', '.']","['O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O']"
"['Elgon', 'is', 'home', 'to', 'several', 'rare', 'plant', 'species', 'found', 'only', 'in', 'the', 'high', '-', 'altitude', 'forests', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Rwenzori', 'Mountains', 'are', 'often', 'covered', 'in', 'mist', ',', 'giving', 'them', 'an', 'otherworldly', 'feel', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Mount', 'Karisimbi', 'is', 'the', 'highest', 'volcano', 'in', 'the', 'Virunga', 'range', 'and', 'home', 'to', 'mountain', 'gorillas', '.']","['O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'molten', 'lava', 'lake', 'at', 'the', 'summit', 'of', 'Nyiragongo', 'is', 'one', 'of', 'the', 'world', ""'"", 's', 'most', 'spectacular', 'volcanic', 'sites', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'slopes', 'of', 'Bisoke', 'are', 'lush', 'and', 'green', ',', 'despite', 'being', 'a', 'dormant', 'volcano', '.']","['O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Muhabura', 'is', 'often', 'climbed', 'by', 'those', 'looking', 'for', 'a', 'less', 'crowded', 'alternative', 'to', 'other', 'Virunga', 'peaks', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Mount', 'Gahinga', 'is', 'part', 'of', 'the', 'chain', 'of', 'eight', 'volcanoes', 'along', 'the', 'Rwanda', '-', 'Uganda', 'border', '.']","['O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'large', 'caldera', 'of', 'Mount', 'Elgon', 'was', 'formed', 'by', 'ancient', 'volcanic', 'activity', '.']","['O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Mount', 'Cameroon', 'rises', 'dramatically', 'above', 'the', 'surrounding', 'plains', ',', 'its', 'volcanic', 'activity', 'shaping', 'the', 'landscape', '.']","['O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'flat', '-', 'topped', 'Table', 'Mountain', 'is', 'one', 'of', 'South', 'Africa', ""'"", 's', 'most', 'famous', 'landmarks', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Jebel', 'Toubkal', 'is', 'the', 'tallest', 'peak', 'in', 'the', 'Atlas', 'Mountains', ',', 'standing', 'at', '4', ',', '167', 'meters', '.']","['B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Mount', 'Sinai', 'holds', 'deep', 'spiritual', 'significance', 'for', 'multiple', 'religious', 'groups', '.']","['O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['At', 'over', '6', ',', '000', 'meters', ',', 'Denali', 'tests', 'climbers', 'with', 'its', 'freezing', 'temperatures', 'and', 'fierce', 'winds', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'volcanic', 'peak', 'of', 'Mount', 'Gunung', 'is', 'a', 'popular', 'destination', 'for', 'trekkers', 'in', 'Bali', '.']","['O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Annapurna', 'remains', 'one', 'of', 'the', 'most', 'dangerous', 'mountains', 'in', 'the', 'world', ',', 'with', 'a', 'fatality', 'rate', 'of', 'over', '30', '%', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Mera', 'Peak', 'is', 'often', 'the', 'first', 'high', '-', 'altitude', 'climb', 'for', 'aspiring', 'Himalayan', 'mountaineers', '.']","['B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Mount', 'Damavand', 'in', 'Iran', 'is', 'the', 'highest', 'point', 'in', 'the', 'Middle', 'East', ',', 'rising', '5', ',', '609', 'meters', 'above', 'sea', 'level', '.']","['O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'cable', 'car', 'to', 'the', 'summit', 'of', 'Zugspitze', 'offers', 'breathtaking', 'views', 'of', 'the', 'Bavarian', 'Alps', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Slovenia', ""'"", 's', 'Triglav', 'is', 'a', 'national', 'symbol', ',', 'and', 'climbing', 'it', 'is', 'seen', 'as', 'a', 'rite', 'of', 'passage', 'for', 'many', 'Slovenians', '.']","['O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Khuiten', 'is', 'the', 'highest', 'peak', 'in', 'Mongolia', ',', 'offering', 'stunning', 'views', 'of', 'the', 'surrounding', 'Altai', 'Mountains', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'legend', 'of', 'Ararat', 'as', 'the', 'resting', 'place', 'of', 'Noah', ""'"", 's', 'Ark', 'has', 'long', 'intrigued', 'historians', 'and', 'archaeologists', '.']","['O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Mount', 'Elbrus', 'is', 'a', 'popular', 'destination', 'for', 'both', 'professional', 'climbers', 'and', 'adventure', 'tourists', '.']","['O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Belukha', 'Mountain', ',', 'the', 'highest', 'in', 'Siberia', ',', 'is', 'a', 'sacred', 'site', 'for', 'many', 'local', 'cultures', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'frozen', 'wilderness', 'of', 'the', 'Chersky', 'Range', 'in', 'Siberia', 'is', 'seldom', 'visited', ',', 'making', 'it', 'an', 'adventurer', ""'"", 's', 'paradise', '.']","['O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'towering', 'cliffs', 'of', 'Njesuthi', 'are', 'a', 'striking', 'feature', 'of', 'the', 'Drakensberg', 'mountain', 'range', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O']"
"['The', 'craggy', 'peaks', 'of', 'Drakensberg', 'form', 'a', 'natural', 'barrier', 'between', 'South', 'Africa', 'and', 'the', 'Kingdom', 'of', 'Lesotho', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Mount', 'Dufourspitze', 'in', 'the', 'Swiss', 'Alps', 'is', 'the', 'highest', 'peak', 'in', 'Switzerland', 'and', 'a', 'favorite', 'among', 'experienced', 'mountaineers', '.']","['O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'jagged', 'peak', 'of', 'Grossglockner', 'dominates', 'the', 'skyline', ',', 'a', 'true', 'marvel', 'of', 'nature', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'remote', 'beauty', 'of', 'Weisshorn', 'attracts', 'only', 'the', 'most', 'adventurous', 'climbers', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Everest', 'looms', 'large', 'over', 'the', 'Himalayan', 'range', ',', 'a', 'symbol', 'of', 'human', 'endurance', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Scaling', 'the', 'heights', 'of', 'K2', 'requires', 'not', 'just', 'skill', ',', 'but', 'also', 'immense', 'courage', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Kangchenjunga', 'stands', 'as', 'a', 'guardian', ',', 'protecting', 'the', 'sacred', 'lands', 'of', 'the', 'Himalayas', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'base', 'camp', 'at', 'Lhotse', 'is', 'a', 'bustling', 'hub', 'of', 'climbers', 'from', 'around', 'the', 'world', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'symmetrical', 'shape', 'of', 'Makalu', 'makes', 'it', 'one', 'of', 'the', 'most', 'aesthetically', 'pleasing', 'peaks', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Cho', 'Oyu', ""'"", 's', 'relatively', 'easier', 'ascent', 'still', 'offers', 'breathtaking', 'views', 'of', 'the', 'Himalayas', '.']","['B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Dhaulagiri', 'rises', 'steeply', 'from', 'the', 'valley', ',', 'its', 'snow', '-', 'capped', 'summit', 'gleaming', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Climbing', 'Manaslu', 'requires', 'months', 'of', 'preparation', 'and', 'unwavering', 'determination', '.']","['O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
